review_id,user_name,review_title,review_text,date,rating,label,source,country_code,bank_name
b1f4b806-c080-48d6-bb98-05aea1b0a7b9,الهناي,بنك صحار,هل هنك مشكلة في البرنامج ماراضي يفتح,2020-10-13T12:54:36-07:00,1,app_store,Apple App Store,om,Sohar International
9a6318bd-ed24-48f9-a857-68bee3564f31,jithu krishnan,App is not working in i phone 6,New update is not working in i phone 6 and I’m facing this problem after installation of new update.,2020-10-07T08:21:08-07:00,1,app_store,Apple App Store,om,Sohar International
12e22a6a-a0f4-42a8-8d88-a3731e6737d3,A Google user,,all too difficult. bb,,1,play_store,Google Play,om,Sohar International
f7b7f6cc-825c-4ac7-9972-1eca6d74a667,Anish Yadav,,I love this app,,5,play_store,Google Play,om,Sohar International
f60d60a8-ebc0-4106-a2c5-cfafbe449b41,HisHighness Abdulla,,I noted your apologies but what happend after ? I feel guilty for opned a account in sohar international. back office service so.bad they are taking 3 to 4 weeks time for small paper work. after complaints there is not replay of emails....,,1,play_store,Google Play,om,Sohar International
98272625-7db4-4ba3-8805-45d24d6b792b,Jamila Alharthi,,ممتازة,,5,play_store,Google Play,om,Sohar International
c38f78ab-46aa-4199-9ae1-6ae1fb075477,Md.Jumman Bepari,,"dear sohar international bank please add the mobile number change option in this apps,",,1,play_store,Google Play,om,Sohar International
9887ffb7-c521-4329-81fc-7ef4a8251496,Arvind Kumar Choudhary,,very good aap,,5,play_store,Google Play,om,Sohar International
299533fd-c7d8-4ea4-b260-7c1871f6f182,Janet Atieno,,went to the bank to change the new number since the number I used first is not active but still I can't access my account without OTP number which is being send in the old number this is draining 😭.,,1,play_store,Google Play,om,Sohar International
aa09491c-49f6-440b-b5cf-66367411b667,Paripelli Rupesh,,good,,5,play_store,Google Play,om,Sohar International
7a790fd2-4c98-4dff-b34d-f58d9b2c3d88,Deepak Yadav,,very good,,5,play_store,Google Play,om,Sohar International
61e8dda3-3894-4012-bf1f-e4311916d2d0,bangla desh,,nice app,,5,play_store,Google Play,om,Sohar International
c4c7858c-9e24-42f9-86a8-ea38137b930a,Waleed Albarwani,,"dear sohar bank team, Will you clarify why all the time the app dose not work? I just had enough I am moving to bank muscat instead..in critical times we want to transfer through the app and it say maintenance or doesn't work at all..",,1,play_store,Google Play,om,Sohar International
7e52c244-a19b-4741-bcd2-009b55002579,Muhamad Rafeek,,"Sohar Bank is improved a lot within the last year and achieved international standards. As an indian, i have experienced many benefits like there's no service fee for the international transfer to India and will be credited instantly , faster than any other bank in Oman. The mob app of Sohar bank is excellent, very easy and user friendly. The beneficieries via mob app can be added with minimum details and avtivated immediately.",,5,play_store,Google Play,om,Sohar International
